238297,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:principlesofscie00jevorich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238297
238300,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia04glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238300
238301,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo09newyuoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238301
238305,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pacificcoastavif04coop/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238305
238309,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo23newy/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238309
238321,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofasi92asia/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238321
238322,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo41newy/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238322
238325,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pacificcoastavif02coop/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238325
238327,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofaca74acad/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238327
238328,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pomonajournalofe12190910pomon/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238328
238331,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia686glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238331
238332,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:presentcondition00wash/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:238332
239519,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo571900newy/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239519
239520,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantsman1995newh/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239520
239522,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofame51amer/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239522
239524,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:principlesofprof00germrich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239524
239525,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofame08amer/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239525
239526,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsoflin27linn/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239526
239527,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla961966peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239527
239532,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia845glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239532
239533,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla1551972peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239533
239535,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsoflin01081884linn/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239535
239537,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofbio25biol/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239537
239543,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla145peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239543
239544,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo36newyuoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239544
239546,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantproductionp00moor/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239546
239548,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantdiseasesofi00coon/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239548
239549,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofbio27biol/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239549
239551,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantsofwax00colerich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239551
239552,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla1641974peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239552
239554,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularfruitgrow00gree/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239554
239556,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantworld20plan/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239556
239557,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia18glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239557
239558,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofbos45bost/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239558
239561,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pamphfores02smitrich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239561
239562,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofuni11878unit/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239562
239563,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:posthumouswor2a03whituoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239563
239564,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pamphletsonfores01usfsrich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239564
239565,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla641962peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239565
239566,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo32newyuoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239566
239567,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla117peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239567
239569,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofroy15roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239569
239574,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofroy1923roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239574
239577,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pacificcoastavif09coop/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239577
239578,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia811glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239578
239579,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:papilio41884edwa/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239579
239580,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pmreports09canauoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239580
239582,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantworld05plan/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239582
239584,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:protectionoffrui00unit/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239584
239586,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pereports08canauoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239586
239587,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:popularsciencemo70newy/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239587
239588,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantsman45newh/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239588
239589,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofgen83zool/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239589
239591,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla731962peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239591
239592,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:practicalhintsto01brourich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239592
239594,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofame45amer/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239594
239596,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia712glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239596
239597,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofaca1812acad/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239597
239598,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pearsofnewyork00hedr/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239598
239600,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:papersproceeding1876roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239600
239603,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantworld13plan/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239603
239604,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pacificcoastavif12coop/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239604
239605,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:papersproceeding1910roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239605
239606,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:papersfromdepart00newy/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239606
239607,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla1571972peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239607
239609,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantsman1993newh/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239609
239612,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantsman89newh/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239612
239613,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:parasaurolophusc148ostr/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239613
239614,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phylogeneticsyst00dequ/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239614
239615,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsoflin25linn/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239615
239617,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsoflin21linn/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239617
239618,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:plantworld18plan/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239618
239620,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla511961peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239620
239622,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia695glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239622
239624,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofaca48acad/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239624
239626,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia856glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239626
239631,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pamphlfores02smitrich/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239631
239632,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:papersontipulida02alex/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239632
239633,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:pt3guidetoinsectsostatuoft/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239633
239636,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:postilla141peab/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239636
239637,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:phytologia61glea/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239637
239638,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofroy20roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239638
239540,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingsofgen78zool/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239540
239541,http://api.dar.bibalex.org/DarAccessLayer/DAF-BHL:proceedingstrans16roya/getStream/descMetadata,http://dar.bibalex.org/webpages/mainpage.jsf?PID=DAF-Job:239541
